date open high low close vol
20011212 1136.76 1141.58 1126.01 1137.07 1449699968
20011213 1137.07 1137.07 1117.85 1119.38 1511500032
20011214 1119.38 1128.28 1114.53 1123.09 1306800000
20011217 1123.09 1137.30 1122.66 1134.36 1260400000
20011218 1134.36 1145.10 1134.36 1142.92 1354000000
20011219 1142.92 1152.44 1134.75 1149.56 1484899968
20011220 1149.56 1151.42 1139.93 1139.93 1490499968
20011221 1139.93 1147.46 1139.93 1144.89 1694000000
20011224 1144.89 1147.83 1144.62 1144.65 439670016
20011226 1144.65 1159.18 1144.65 1149.37 791100032
20011227 1149.37 1157.13 1149.37 1157.13 876300032
20011228 1157.13 1164.64 1157.13 1161.02 917400000
20011231 1161.02 1161.16 1148.04 1148.08 943600000
20020102 1148.08 1154.67 1136.23 1154.67 1171000064
20020103 1154.67 1165.27 1154.01 1165.27 1398899968
20020104 1165.27 1176.55 1163.42 1172.51 1512999936
20020107 1172.51 1176.97 1163.55 1164.89 1308300032
20020108 1164.89 1167.60 1157.46 1160.71 1258800000
20020109 1160.71 1174.26 1151.89 1155.14 1452000000
20020110 1155.14 1159.93 1150.85 1156.55 1299000064
20020111 1156.55 1159.41 1145.45 1145.60 1211900032
20020114 1145.60 1145.60 1138.15 1138.41 1286400000
20020115 1138.41 1148.81 1136.88 1146.19 1386899968
20020116 1146.19 1146.19 1127.49 1127.57 1482499968
20020117 1127.57 1139.27 1127.57 1138.88 1380099968
20020118 1138.88 1138.88 1124.45 1127.58 1333299968
20020122 1127.58 1135.26 1117.91 1119.31 1311600000
20020123 1119.31 1131.94 1117.43 1128.18 1479200000
20020124 1128.18 1139.50 1128.18 1132.15 1552800000
20020125 1132.15 1138.31 1127.82 1133.28 1345100032
20020128 1133.28 1138.63 1126.66 1133.06 1186800000
20020129 1133.06 1137.47 1098.74 1100.64 1812000000
20020130 1100.64 1113.79 1081.66 1113.57 2019600000
20020131 1113.57 1130.21 1113.30 1130.20 1556999936
20020201 1130.20 1130.20 1118.51 1122.20 1367200000
20020204 1122.20 1122.20 1092.25 1094.44 1437600000
20020205 1094.44 1100.96 1082.58 1090.02 1778300032
20020206 1090.02 1093.58 1077.78 1083.51 1665799936
20020207 1083.51 1094.03 1078.44 1080.17 1441600000
20020208 1080.17 1096.30 1079.91 1096.22 1371900032
20020211 1096.22 1112.01 1094.68 1111.94 1159399936
20020212 1111.94 1112.68 1102.98 1107.50 1094200064
20020213 1107.50 1120.56 1107.50 1118.51 1215900032
20020214 1118.51 1124.72 1112.30 1116.48 1272499968
20020215 1116.48 1117.09 1103.23 1104.18 1359200000
20020219 1104.18 1104.18 1082.24 1083.34 1189900032
20020220 1083.34 1098.32 1074.36 1097.98 1438899968
20020221 1097.98 1101.50 1080.24 1080.95 1381600000
20020222 1080.95 1093.93 1074.39 1089.84 1411000064
20020225 1089.84 1112.71 1089.84 1109.43 1367399936
20020226 1109.43 1115.05 1101.72 1109.38 1309200000
20020227 1109.38 1123.06 1102.26 1109.89 1393799936
20020228 1109.89 1121.57 1106.73 1106.73 1392199936
20020301 1106.73 1131.79 1106.73 1131.78 1456499968
20020304 1131.78 1153.84 1130.93 1153.84 1594300032
20020305 1153.84 1157.74 1144.78 1146.14 1549299968
20020306 1146.14 1165.29 1145.11 1162.77 1541299968
20020307 1162.77 1167.94 1150.69 1157.54 1517400064
20020308 1157.54 1172.76 1157.54 1164.31 1412000000
20020311 1164.31 1173.03 1159.58 1168.26 1210200064
20020312 1168.26 1168.26 1154.34 1165.58 1304400000
20020313 1165.58 1165.58 1151.01 1154.09 1354000000
20020314 1154.09 1157.83 1151.08 1153.04 1208800000
20020315 1153.04 1166.48 1153.04 1166.16 1493900032
20020318 1166.16 1172.73 1159.14 1165.55 1169500032
20020319 1165.55 1173.94 1165.55 1170.29 1255000064
20020320 1170.29 1170.29 1151.61 1151.85 1304899968
20020321 1151.85 1155.10 1139.48 1153.59 1339200000
20020322 1153.59 1156.49 1144.60 1148.70 1243299968
20020325 1148.70 1151.04 1131.87 1131.87 1057900032
20020326 1131.87 1147.00 1131.61 1138.49 1223600000
20020327 1138.49 1146.95 1135.33 1144.58 1180099968
20020328 1144.58 1154.45 1144.58 1147.39 1147600000
20020401 1147.39 1147.84 1132.87 1146.54 1050899968
20020402 1146.54 1146.54 1135.71 1136.76 1176700032
20020403 1136.76 1138.85 1119.68 1125.40 1219699968
20020404 1125.40 1130.45 1120.06 1126.34 1283800064
20020405 1126.34 1133.31 1119.49 1122.73 1110200064
20020408 1122.73 1125.41 1111.79 1125.29 1095299968
20020409 1125.29 1128.29 1116.73 1117.80 1235399936
20020410 1117.80 1131.76 1117.80 1130.47 1447900032
20020411 1130.47 1130.47 1102.42 1103.69 1505600000
20020412 1103.69 1112.77 1102.74 1111.01 1282099968
20020415 1111.01 1114.86 1099.41 1102.55 1120400000
20020416 1102.55 1129.40 1102.55 1128.37 1341299968
20020417 1128.37 1133.00 1123.37 1126.07 1376899968
20020418 1126.07 1130.49 1109.29 1124.47 1359299968
20020419 1124.47 1128.82 1122.59 1125.17 1184999936
20020422 1125.17 1125.17 1105.62 1107.83 1181799936
20020423 1107.83 1111.17 1098.94 1100.96 1388499968
20020424 1100.96 1108.46 1092.51 1093.14 1373200000
20020425 1093.14 1094.36 1084.81 1091.48 1517400064
20020426 1091.48 1096.77 1076.31 1076.32 1374200064
20020429 1076.32 1078.95 1063.62 1065.45 1314700032
20020430 1065.45 1082.62 1063.46 1076.92 1628600064
20020501 1076.92 1088.32 1065.29 1086.46 1451399936
20020502 1086.46 1091.42 1079.46 1084.56 1364000000
20020503 1084.56 1084.56 1068.89 1073.43 1284499968
20020506 1073.43 1075.96 1052.65 1052.67 1122599936
20020507 1052.67 1058.67 1048.96 1049.49 1354700032
20020508 1049.49 1088.92 1049.49 1088.85 1502000000
20020509 1088.85 1088.85 1072.23 1073.01 1152999936
20020510 1073.01 1075.43 1053.93 1054.99 1171900032
20020513 1054.99 1074.84 1053.90 1074.56 1088600064
20020514 1074.56 1097.71 1074.56 1097.28 1414499968
20020515 1097.28 1104.23 1088.94 1091.07 1420199936
20020516 1091.07 1099.29 1089.17 1098.23 1256600064
20020517 1098.23 1106.59 1096.77 1106.59 1274400000
20020520 1106.59 1106.59 1090.61 1091.88 989800000
20020521 1091.88 1099.55 1079.08 1079.88 1200499968
20020522 1079.88 1086.02 1075.64 1086.02 1136300032
20020523 1086.02 1097.10 1080.55 1097.08 1192899968
20020524 1097.08 1097.08 1082.19 1083.82 885400000
20020528 1083.82 1085.98 1070.31 1074.55 996499968
20020529 1074.55 1074.83 1067.66 1067.66 1081799936
20020530 1067.66 1069.50 1054.26 1064.66 1286599936
20020531 1064.66 1079.93 1064.66 1067.14 1277299968
20020603 1067.14 1070.74 1039.90 1040.68 1324300032
20020604 1040.68 1046.06 1030.52 1040.69 1466599936
20020605 1040.69 1050.11 1038.84 1049.90 1300099968
20020606 1049.90 1049.90 1026.91 1029.15 1601500032
20020607 1029.15 1033.02 1012.49 1027.53 1341299968
20020610 1027.53 1038.18 1025.45 1030.74 1226200064
20020611 1030.74 1039.04 1012.94 1013.60 1212400000
20020612 1013.26 1021.85 1002.58 1020.26 1795719936
20020613 1020.26 1023.47 1008.12 1009.56 1405500032
20020614 1009.56 1009.56 981.63 1007.27 1548999936
20020617 1007.27 1036.17 1007.27 1036.17 1236600064
20020618 1036.17 1040.83 1030.92 1037.14 1193100032
20020619 1037.14 1037.61 1017.88 1019.99 1336099968
20020620 1019.99 1023.33 1004.59 1006.29 1389699968
20020621 1006.29 1006.29 985.65 989.14 1497200000
20020624 989.14 1002.11 970.85 992.72 1552600064
20020625 992.72 1005.88 974.21 976.14 1513699968
20020626 976.14 977.43 952.92 973.53 2014290048
20020627 973.53 990.67 963.74 990.64 1908600064
20020628 990.64 1001.79 988.31 989.82 2116999936
20020701 989.82 994.46 967.43 968.65 1425500032
20020702 968.65 968.65 945.54 948.09 1823000064
20020703 948.09 954.30 934.87 953.99 1527800064
20020705 953.99 989.07 953.99 989.03 699400000
20020708 989.03 993.56 972.91 976.98 1184400000
20020709 976.98 979.63 951.71 952.83 1348899968
20020710 952.83 956.34 920.29 920.47 1816899968
20020711 920.47 929.16 900.94 927.37 2080480000
20020712 927.37 934.31 913.71 921.39 1607399936
20020715 921.39 921.39 876.46 917.93 2574799872
20020716 917.93 918.65 897.13 900.94 1843699968
20020717 901.05 926.52 895.03 906.04 2566500096
20020718 905.45 907.80 880.60 881.56 1736300032
20020719 881.56 881.56 842.07 847.75 2654099968
20020722 847.76 854.13 813.26 819.85 2248059904
20020723 819.85 827.69 796.13 797.70 2441019904
20020724 797.71 844.32 775.68 843.43 2775559936
20020725 843.42 853.83 816.11 838.68 2424699904
20020726 838.68 852.85 835.92 852.84 1796099968
20020729 852.84 898.96 852.84 898.96 1778649984
20020730 898.96 909.81 884.70 902.78 1826089984
20020731 902.78 911.64 889.88 911.62 2049360000
20020801 911.62 911.62 882.48 884.66 1672199936
20020802 884.40 884.72 853.95 864.24 1538099968
20020805 864.24 864.24 833.44 834.60 1425500032
20020806 834.60 874.44 834.60 859.57 1514099968
20020807 859.57 878.74 854.15 876.77 1490400000
20020808 876.77 905.84 875.17 905.46 1646700032
20020809 898.73 913.95 890.77 908.64 1294899968
20020812 908.64 908.64 892.38 903.80 1036499968
20020813 903.80 911.71 883.62 884.21 1297699968
20020814 884.21 920.21 876.20 919.62 1533799936
20020815 919.62 933.29 918.17 930.25 1505100032
20020816 930.25 935.38 916.21 928.77 1265299968
20020819 928.77 951.17 927.21 950.70 1299800064
20020820 950.70 950.70 931.86 937.43 1308499968
20020821 937.43 951.59 931.32 949.36 1353100032
20020822 949.36 965.00 946.43 962.70 1372999936
20020823 962.70 962.70 937.17 940.86 1071500032
20020826 940.86 950.80 930.42 947.95 1016899968
20020827 947.95 955.82 930.36 934.82 1307699968
20020828 934.82 934.82 913.21 917.87 1146599936
20020829 917.87 924.59 903.33 917.80 1271100032
20020830 917.80 928.15 910.17 916.07 929900032
20020903 916.07 916.07 877.51 878.02 1289799936
20020904 878.02 896.10 875.73 893.40 1372099968
20020905 893.40 893.40 870.50 879.15 1401299968
20020906 879.15 899.07 879.15 893.92 1184499968
20020909 893.92 907.34 882.92 902.96 1130599936
20020910 902.96 909.89 900.50 909.58 1186400000
20020911 910.63 924.02 908.47 909.45 846600000
20020912 909.45 909.45 884.84 886.91 1191600000
20020913 886.91 892.75 877.05 889.81 1271000064
20020916 889.81 891.84 878.91 891.10 1001400000
20020917 891.10 902.68 872.38 873.52 1448600064
20020918 873.52 878.45 857.39 869.46 1500999936
20020919 869.46 869.46 843.09 843.32 1524000000
20020920 843.32 849.32 839.09 845.39 1792800000
20020923 845.39 845.39 825.76 833.70 1381100032
20020924 833.70 833.70 817.38 819.29 1670240000
20020925 819.27 844.22 818.46 839.66 1651500032
20020926 839.66 856.60 839.66 854.95 1650000000
20020927 854.95 854.95 826.84 827.37 1507299968
20020930 827.37 827.37 800.20 815.28 1721869952
20021001 815.28 847.93 812.82 847.91 1780899968
20021002 843.77 851.93 826.50 827.91 1668899968
20021003 827.91 840.02 817.25 818.95 1674499968
20021004 818.95 825.90 794.10 800.58 1835929984
20021007 800.58 808.21 782.96 785.28 1576499968
20021008 785.28 808.86 779.50 798.55 1938429952
20021009 798.55 798.55 775.80 776.76 1885030016
20021010 776.76 806.51 768.63 803.92 2090230016
20021011 803.92 843.27 803.92 835.32 1854130048
20021014 835.32 844.39 828.37 841.44 1200300032
20021015 841.44 881.27 841.44 881.27 1956000000
20021016 881.27 881.27 856.28 860.02 1584999936
20021017 860.02 885.35 860.02 879.20 1780390016
20021018 879.20 886.68 866.58 884.39 1423100032
20021021 884.39 900.69 873.06 899.72 1447000064
20021022 899.72 899.72 882.40 890.16 1549200000
20021023 890.16 896.14 873.82 896.14 1593900032
20021024 896.14 902.94 879.00 882.50 1700569984
20021025 882.50 897.71 877.03 897.65 1340400000
20021028 897.65 907.44 886.15 890.23 1382599936
20021029 890.23 890.64 867.91 882.15 1529699968
20021030 882.15 895.28 879.19 890.71 1422300032
20021031 890.71 898.83 879.75 885.76 1641299968
20021101 885.76 903.42 877.71 900.96 1450400000
20021104 900.96 924.58 900.96 908.35 1645900032
20021105 908.35 915.83 904.91 915.39 1354099968
20021106 915.39 925.66 905.00 923.76 1674000000
20021107 923.76 923.76 898.68 902.65 1466899968
20021108 902.65 910.11 891.62 894.74 1446499968
20021111 894.74 894.74 874.63 876.19 1112999936
20021112 876.19 894.30 876.19 882.95 1377100032
20021113 882.95 892.51 872.05 882.53 1463399936
20021114 882.53 904.27 882.53 904.27 1519000064
20021115 904.27 910.21 895.35 909.83 1400099968
20021118 909.83 915.91 899.48 900.36 1282599936
20021119 900.36 905.45 893.09 896.74 1337400064
20021120 896.74 915.01 894.93 914.15 1517299968
20021121 914.15 935.13 914.15 933.76 2415099904
20021122 933.76 937.28 928.41 930.55 1626800000
20021125 930.55 937.15 923.31 932.87 1574000000
20021126 932.87 932.87 912.10 913.31 1543600000
20021127 913.31 940.41 913.31 938.87 1350300032
20021129 938.87 941.82 935.58 936.31 643459968
20021202 936.31 954.28 927.72 934.53 1612000000
20021203 934.53 934.53 918.73 920.75 1488400000
20021204 920.75 925.25 909.51 917.58 1588899968
20021205 917.58 921.49 905.90 906.55 1250200064
20021206 906.55 915.48 895.96 912.23 1241100032
20021209 912.23 912.23 891.97 892.00 1320800000
20021210 892.00 904.95 892.00 904.45 1286599936
20021211 904.45 909.94 896.48 904.96 1285100032
20021212 904.96 908.37 897.00 901.58 1255299968
20021213 901.58 901.58 888.48 889.48 1330800000
20021216 889.48 910.42 889.48 910.40 1271600000
20021217 910.40 911.22 901.74 902.99 1251800064
20021218 902.99 902.99 887.82 891.12 1446200064
20021219 890.02 899.19 880.32 884.25 1385900032
20021220 884.25 897.79 884.25 895.76 1782729984
20021223 895.74 902.43 892.26 897.38 1112099968
20021224 897.38 897.38 892.29 892.47 458310016
20021226 892.47 903.89 887.48 889.66 721100032
20021227 889.66 890.46 873.62 875.40 758400000
20021230 875.40 882.10 870.23 879.39 1057800000
20021231 879.39 881.93 869.45 879.82 1088499968
20030102 879.82 909.03 879.82 909.03 1229200000
20030103 909.03 911.25 903.07 908.59 1130800000
20030106 908.59 931.77 908.59 929.01 1435900032
20030107 929.01 930.81 919.93 922.93 1545200000
20030108 922.93 922.93 908.32 909.93 1467600000
20030109 909.93 928.31 909.93 927.57 1560300032
20030110 927.58 932.89 917.66 927.57 1485400064
20030113 927.57 935.05 922.05 926.26 1396300032
20030114 926.26 931.66 921.72 931.66 1379399936
20030115 931.66 932.59 916.70 918.22 1432099968
20030116 918.22 926.03 911.98 914.60 1534599936
20030117 914.60 914.60 899.02 901.78 1358200064
20030121 901.78 906.00 887.62 887.62 1335200000
20030122 887.62 889.74 877.64 878.36 1560800000
20030123 878.36 890.25 876.89 887.34 1744550016
20030124 887.34 887.34 859.71 861.40 1574800000
20030127 861.40 863.95 844.25 847.48 1435900032
20030128 847.48 860.76 847.48 858.54 1459100032
20030129 858.54 868.72 845.86 864.36 1595399936
20030130 864.36 865.48 843.74 844.61 1510300032
20030131 844.61 858.33 840.34 855.70 1578530048
20030203 855.70 864.64 855.70 860.32 1258499968
20030204 860.32 860.32 840.19 848.20 1451600000
20030205 848.20 861.63 842.11 843.59 1450800000
20030206 843.59 844.23 833.25 838.15 1430899968
20030207 838.15 845.73 826.70 829.69 1276800000
20030210 829.69 837.16 823.53 835.97 1238200064
20030211 835.97 843.02 825.09 829.20 1307000064
20030212 829.20 832.12 818.49 818.68 1260499968
20030213 818.68 821.25 806.29 817.37 1489299968
20030214 817.37 834.89 815.03 834.89 1404600064
20030218 834.89 852.87 834.89 851.17 1250800000
20030219 851.17 851.17 838.79 845.13 1075600000
20030220 845.13 849.37 836.56 837.10 1194099968
20030221 837.10 852.28 831.48 848.17 1398200064
20030224 848.17 848.17 832.16 832.58 1229200000
20030225 832.58 839.55 818.54 838.57 1483699968
20030226 838.57 840.10 826.68 827.55 1374400000
20030227 827.55 842.19 827.55 837.28 1287800064
20030228 837.28 847.00 837.28 841.15 1373299968
20030303 841.15 852.34 832.74 834.81 1208899968
20030304 834.81 835.43 821.96 821.99 1256600064
20030305 821.99 829.87 819.00 829.85 1332700032
20030306 829.85 829.85 819.85 822.10 1299200000
20030307 822.10 829.55 811.23 828.89 1368499968
20030310 828.89 828.89 806.57 807.48 1255000064
20030311 807.48 814.25 800.30 800.73 1427699968
20030312 800.73 804.19 788.90 804.19 1620000000
20030313 804.19 832.02 804.19 831.90 1816300032
20030314 831.89 841.39 828.26 833.27 1541900032
20030317 833.27 862.79 827.17 862.79 1700419968
20030318 862.79 866.94 857.36 866.45 1555100032
20030319 866.45 874.99 861.21 874.02 1473400064
20030320 874.02 879.60 859.01 875.67 1439100032
20030321 875.84 895.90 875.84 895.79 1883709952
20030324 895.79 895.79 862.02 864.23 1292999936
20030325 864.23 879.87 862.59 874.74 1333400064
20030326 874.74 875.80 866.47 869.95 1319699968
20030327 869.95 874.15 858.09 868.52 1232899968
20030328 868.52 869.88 860.83 863.50 1227000064
20030331 863.50 863.50 843.68 848.18 1495500032
20030401 848.18 861.28 847.85 858.48 1461600000
20030402 858.48 884.57 858.48 880.90 1589799936
20030403 880.90 885.89 876.12 876.45 1339500032
20030404 876.45 882.73 874.23 878.85 1241200000
20030407 878.85 904.89 878.85 879.93 1494000000
20030408 879.93 883.11 874.68 878.29 1235399936
20030409 878.29 887.35 865.72 865.99 1293699968
20030410 865.99 871.78 862.76 871.58 1275299968
20030411 871.58 883.34 865.92 868.30 1141600000
20030414 868.30 885.26 868.30 885.23 1131000064
20030415 885.23 891.27 881.85 890.81 1460199936
20030416 890.81 896.77 877.93 879.91 1587600000
20030417 879.91 893.83 879.20 893.58 1430599936
20030421 893.58 898.01 888.17 892.01 1118700032
20030422 892.01 911.74 886.70 911.37 1631200000
20030423 911.37 919.74 909.89 919.02 1667200000
20030424 919.02 919.02 906.69 911.43 1648099968
20030425 911.43 911.43 897.52 898.81 1335800064
20030428 898.81 918.15 898.81 914.84 1272999936
20030429 914.84 924.24 911.10 917.84 1525600000
20030430 917.84 922.01 911.70 916.92 1788509952
20030501 916.92 919.68 902.83 916.30 1397500032
20030502 916.30 930.56 912.35 930.08 1554300032
20030505 930.08 933.88 924.55 926.55 1446300032
20030506 926.55 939.61 926.38 934.39 1649600000
20030507 934.39 937.22 926.41 929.62 1531900032
20030508 929.62 929.62 919.72 920.27 1379600000
20030509 920.27 933.77 920.27 933.41 1326099968
20030512 933.41 946.84 929.30 945.11 1378800000
20030513 945.11 947.51 938.91 942.30 1418099968
20030514 942.30 947.29 935.24 939.28 1401799936
20030515 939.28 948.23 938.79 946.67 1508700032
20030516 946.67 948.65 938.60 944.30 1505500032
20030519 944.30 944.30 920.23 920.77 1375699968
20030520 920.77 925.34 912.05 919.73 1505299968
20030521 919.73 923.85 914.91 923.42 1457799936
20030522 923.42 935.30 922.54 931.87 1448499968
20030523 931.87 935.20 927.42 933.22 1200999936
20030527 933.22 952.76 927.33 951.48 1532000000
20030528 951.48 959.39 950.12 953.22 1559000064
20030529 953.22 962.08 946.23 949.64 1685799936
20030530 949.64 965.38 949.64 963.59 1688800000
20030602 963.59 979.11 963.59 967.00 1662499968
20030603 967.00 973.02 964.47 971.56 1450200064
20030604 971.56 987.85 970.72 986.24 1618700032
20030605 986.24 990.14 978.13 990.14 1693100032
20030606 990.14 1007.69 986.01 987.76 1837200000
20030609 987.76 987.76 972.59 975.93 1307000064
20030610 975.93 984.84 975.93 984.84 1275399936
20030611 984.84 997.48 981.61 997.48 1520000000
20030612 997.48 1002.74 991.27 998.51 1553100032
20030613 998.51 1000.92 984.27 988.61 1271600000
20030616 988.61 1010.86 988.61 1010.74 1345900032
20030617 1010.74 1015.33 1007.04 1011.66 1479699968
20030618 1011.66 1015.12 1004.61 1010.09 1488899968
20030619 1010.09 1011.22 993.08 994.70 1530099968
20030620 994.70 1002.09 993.36 995.69 1698000000
20030623 995.69 995.69 977.40 981.64 1398099968
20030624 981.64 987.84 979.08 983.45 1388300032
20030625 983.45 991.64 974.86 975.32 1459200000
20030626 975.32 986.53 973.80 985.82 1387399936
20030627 985.82 988.88 974.29 976.22 1267800064
20030630 976.22 983.61 973.60 974.50 1587200000
20030701 974.50 983.26 962.10 982.32 1460199936
20030702 982.32 993.78 982.32 993.75 1519299968
20030703 993.75 995.00 983.34 985.70 775900032
20030707 985.70 1005.56 985.70 1004.42 1429100032
20030708 1004.42 1008.92 998.73 1007.84 1565699968
20030709 1007.84 1010.43 998.17 1002.21 1618000000
20030710 1002.21 1002.21 983.63 988.70 1465699968
20030711 988.70 1000.86 988.70 998.14 1212700032
20030714 998.14 1015.41 998.14 1003.86 1448899968
20030715 1003.86 1009.61 996.67 1000.42 1518599936
20030716 1000.42 1003.47 989.30 994.09 1662000000
20030717 994.00 994.00 978.60 981.73 1661400064
20030718 981.73 994.25 981.71 993.32 1365200000
20030721 993.32 993.32 975.63 978.80 1254200064
20030722 978.80 990.29 976.08 988.11 1439699968
20030723 988.11 989.86 979.79 988.61 1362700032
20030724 988.61 998.89 981.07 981.60 1559000064
20030725 981.60 998.71 977.49 998.68 1397500032
20030728 998.68 1000.68 993.59 996.52 1328600064
20030729 996.52 998.64 984.15 989.28 1508899968
20030730 989.28 992.62 985.96 987.49 1391900032
20030731 987.49 1004.59 987.49 990.31 1608000000
20030801 990.31 990.31 978.86 980.15 1390599936
20030804 980.15 985.75 966.79 982.82 1318700032
20030805 982.82 982.82 964.97 965.46 1351699968
20030806 965.46 975.74 960.84 967.08 1491000064
20030807 967.08 974.89 963.82 974.12 1389299968
20030808 974.12 980.57 973.83 977.59 1086599936
20030811 977.59 985.46 974.21 980.59 1022200000
20030812 980.59 990.41 979.90 990.35 1132300032
20030813 990.35 992.50 980.85 984.03 1208800000
20030814 984.03 991.91 980.36 990.51 1186800000
20030815 990.51 992.39 987.10 990.67 636369984
20030818 990.67 1000.35 990.67 999.74 1127600000
20030819 999.74 1003.30 995.30 1002.35 1300600064
20030820 1002.35 1003.54 996.62 1000.30 1210800000
20030821 1000.30 1009.53 999.33 1003.27 1407100032
20030822 1003.27 1011.01 992.62 993.06 1308899968
20030825 993.06 993.71 987.91 993.71 971699968
20030826 993.71 997.93 983.57 996.73 1178700032
20030827 996.73 998.05 993.33 996.79 1051400000
20030828 996.79 1004.12 991.42 1002.84 1165200000
20030829 1002.84 1008.85 999.52 1008.01 945100032
20030902 1008.01 1022.59 1005.73 1021.99 1470499968
20030903 1021.99 1029.34 1021.99 1026.27 1675600000
20030904 1026.27 1029.17 1022.19 1027.97 1453900032
20030905 1027.97 1029.21 1018.19 1021.39 1465200000
20030908 1021.39 1032.41 1021.39 1031.64 1299299968
20030909 1031.64 1031.64 1021.14 1023.17 1414800000
20030910 1023.17 1023.17 1009.74 1010.92 1582099968
20030911 1010.92 1020.88 1010.92 1016.42 1335900032
20030912 1016.42 1019.65 1007.71 1018.63 1236700032
20030915 1018.63 1019.79 1013.59 1014.81 1151299968
20030916 1014.81 1029.66 1014.81 1029.32 1403200000
20030917 1029.32 1031.34 1024.53 1025.97 1338210048
20030918 1025.97 1040.16 1025.75 1039.58 1498800000
20030919 1039.58 1040.29 1031.89 1036.30 1518599936
20030922 1036.30 1036.30 1018.30 1022.82 1278800000
20030923 1022.82 1030.12 1021.54 1029.03 1301699968
20030924 1029.03 1029.83 1008.93 1009.38 1556000000
20030925 1009.38 1015.97 1003.26 1003.27 1530000000
20030926 1003.27 1003.45 996.08 996.85 1472499968
20030929 996.85 1006.89 995.31 1006.58 1366499968
20030930 1006.58 1006.58 990.36 995.97 1590499968
20031001 995.97 1018.22 995.97 1018.22 1566300032
20031002 1018.22 1021.87 1013.38 1020.24 1269299968
20031003 1020.24 1039.31 1020.24 1029.85 1570499968
20031006 1029.85 1036.48 1029.15 1034.35 1025800000
20031007 1034.35 1039.25 1026.27 1039.25 1279500032
20031008 1039.25 1040.06 1030.96 1033.78 1262499968
20031009 1033.78 1048.28 1033.78 1038.73 1578700032
20031010 1038.73 1040.84 1035.74 1038.06 1108099968
20031013 1038.06 1048.90 1038.06 1045.35 1040499968
20031014 1045.35 1049.49 1040.84 1049.48 1271900032
20031015 1049.48 1053.79 1043.15 1046.76 1521100032
20031016 1046.76 1052.94 1044.04 1050.07 1417699968
20031017 1050.07 1051.89 1036.57 1039.32 1352000000
20031020 1039.32 1044.69 1036.13 1044.68 1172600064
20031021 1044.68 1048.57 1042.59 1046.03 1498000000
20031022 1046.03 1046.03 1028.39 1030.36 1647200000
20031023 1030.36 1035.44 1025.89 1033.77 1604300032
20031024 1033.77 1033.77 1018.32 1028.91 1420300032
20031027 1028.91 1037.75 1028.91 1031.13 1371800064
20031028 1031.13 1046.79 1031.13 1046.79 1629200000
20031029 1046.79 1049.83 1043.35 1048.11 1562599936
20031030 1048.11 1052.81 1043.82 1046.94 1629699968
20031031 1046.94 1053.09 1046.94 1050.71 1498899968
20031103 1050.71 1061.44 1050.71 1059.02 1378200064
20031104 1059.02 1059.02 1051.70 1053.25 1417600000
20031105 1053.25 1054.54 1044.88 1051.81 1401799936
20031106 1051.81 1058.94 1046.93 1058.05 1453900032
20031107 1058.05 1062.39 1052.17 1053.21 1440499968
20031110 1053.21 1053.65 1045.58 1047.11 1243600000
20031111 1047.11 1048.23 1043.46 1046.57 1162499968
20031112 1046.57 1059.10 1046.57 1058.53 1349299968
20031113 1058.56 1059.62 1052.96 1058.41 1383000064
20031114 1058.41 1063.65 1048.11 1050.35 1356099968
20031117 1050.35 1050.35 1035.28 1043.63 1374300032
20031118 1043.63 1048.77 1034.00 1034.15 1354300032
20031119 1034.15 1043.95 1034.15 1042.44 1326200064
20031120 1042.44 1046.48 1033.42 1033.65 1326700032
20031121 1033.65 1037.57 1031.20 1035.28 1273799936
20031124 1035.28 1052.08 1035.28 1052.08 1302800000
20031125 1052.08 1058.05 1049.31 1053.89 1333699968
20031126 1053.89 1058.45 1048.28 1058.45 1097699968
20031128 1058.45 1060.63 1056.77 1058.20 487220000
20031201 1058.20 1070.47 1058.20 1070.12 1375000064
20031202 1070.12 1071.22 1065.22 1066.62 1383200000
20031203 1066.62 1074.30 1064.63 1064.73 1441699968
20031204 1064.73 1070.37 1063.15 1069.72 1463100032
20031205 1069.72 1069.72 1060.09 1061.50 1265900032
20031208 1061.50 1069.59 1060.93 1069.30 1218899968
20031209 1069.30 1071.94 1059.16 1060.18 1465500032
20031210 1060.18 1063.02 1053.41 1059.05 1444000000
20031211 1059.05 1073.63 1059.05 1071.21 1441100032
20031212 1071.21 1074.76 1067.64 1074.14 1223100032
20031215 1074.14 1082.79 1068.00 1068.04 1520800000
20031216 1068.04 1075.94 1068.04 1075.13 1547900032
20031217 1075.13 1076.54 1071.14 1076.48 1441699968
20031218 1076.48 1089.50 1076.48 1089.18 1579900032
20031219 1089.18 1091.06 1084.19 1088.66 1657299968
20031222 1088.66 1092.94 1086.14 1092.94 1251699968
20031223 1092.94 1096.95 1091.73 1096.02 1145299968
20031224 1096.02 1096.40 1092.73 1094.04 518060000
20031226 1094.04 1098.47 1094.04 1095.89 356070016
20031229 1095.89 1109.48 1095.89 1109.48 1058800000
20031230 1109.48 1109.75 1106.41 1109.64 1012600000
20031231 1109.64 1112.56 1106.21 1111.92 1027500032
20040102 1111.92 1118.85 1105.08 1108.48 1153200000
20040105 1108.48 1122.22 1108.48 1122.22 1578200064
20040106 1122.22 1124.46 1118.44 1123.67 1494499968
20040107 1123.67 1126.33 1116.45 1126.33 1704899968
20040108 1126.33 1131.92 1124.91 1131.92 1868400000
20040109 1131.92 1131.92 1120.90 1121.86 1720700032
